,Unnamed: 0,Original Label,ANGER,LOVE,SADNESS,SURPRISE,JOY,FEAR,Predicted Label
2967,2967,sadness,0.294,0.294,0.316,0.294,0.294,0.294,sadness
2968,2968,joy,0.488,0.488,0.529,0.488,0.488,0.488,sadness
2969,2969,joy,0.321,0.321,0.345,0.321,0.321,0.321,sadness
2970,2970,fear,0.411,0.411,0.441,0.411,0.411,0.411,sadness
2971,2971,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
2972,2972,sadness,0,0,0,0,0,0,not found
2973,2973,sadness,0.218,0.218,0.235,0.218,0.218,0.218,sadness
2974,2974,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
2975,2975,joy,0.295,0.295,0.319,0.295,0.295,0.295,sadness
2976,2976,sadness,0.486,0.486,0.495,0.457,0.486,0.486,sadness
2977,2977,joy,0.426,0.426,0.407,0.378,0.474,0.426,joy
2978,2978,joy,0.37,0.37,0.4,0.37,0.37,0.37,sadness
2979,2979,joy,0.333,0.333,0.359,0.333,0.333,0.333,sadness
2980,2980,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
2981,2981,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
2982,2982,love,0.33,0.33,0.358,0.33,0.33,0.33,sadness
2983,2983,anger,0.291,0.291,0.314,0.291,0.291,0.291,sadness
2984,2984,joy,0.187,0.187,0.201,0.187,0.187,0.187,sadness
2985,2985,love,0.143,0.143,0.154,0.143,0.143,0.143,sadness
2986,2986,sadness,0.271,0.271,0.292,0.271,0.271,0.271,sadness
2987,2987,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
2988,2988,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
2989,2989,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
2990,2990,joy,0.251,0.251,0.269,0.251,0.251,0.251,sadness
2991,2991,surprise,0,0,0,0,0,0,not found
2992,2992,fear,0.327,0.327,0.356,0.327,0.327,0.327,sadness
2993,2993,love,0.319,0.319,0.343,0.319,0.319,0.319,sadness
2994,2994,joy,0.385,0.385,0.417,0.385,0.385,0.385,sadness
2995,2995,joy,0.325,0.325,0.354,0.325,0.325,0.325,sadness
2996,2996,sadness,0.143,0.143,0.154,0.143,0.143,0.143,sadness
2997,2997,anger,0,0,0,0,0,0,not found
2998,2998,sadness,0.254,0.254,0.275,0.254,0.254,0.254,sadness
2999,2999,joy,0.542,0.542,0.588,0.542,0.542,0.542,sadness
3000,3000,sadness,0.23,0.23,0.247,0.23,0.23,0.23,sadness
3001,3001,joy,0.257,0.257,0.277,0.257,0.257,0.257,sadness
3002,3002,fear,0.833,0.833,0.909,0.833,0.833,0.833,sadness
3003,3003,fear,0.326,0.326,0.356,0.326,0.326,0.326,sadness
3004,3004,joy,0.155,0.155,0.168,0.155,0.155,0.155,sadness
3005,3005,joy,0.526,0.526,0.601,0.526,0.526,0.526,sadness
3006,3006,fear,0,0,0,0,0,0,not found
3007,3007,anger,0.346,0.346,0.376,0.346,0.346,0.346,sadness
3008,3008,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
3009,3009,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
3010,3010,sadness,0.327,0.327,0.353,0.327,0.327,0.327,sadness
3011,3011,sadness,0.439,0.439,0.477,0.439,0.439,0.439,sadness
3012,3012,anger,0.462,0.462,0.499,0.462,0.462,0.462,sadness
3013,3013,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3014,3014,joy,0.26,0.26,0.282,0.26,0.26,0.26,sadness
3015,3015,joy,0.329,0.329,0.355,0.329,0.329,0.329,sadness
3016,3016,anger,0.185,0.185,0.198,0.185,0.185,0.185,sadness
3017,3017,sadness,0.279,0.279,0.3,0.279,0.279,0.279,sadness
3018,3018,joy,0.192,0.192,0.205,0.192,0.192,0.192,sadness
3019,3019,joy,0.222,0.222,0.235,0.222,0.222,0.222,sadness
3020,3020,sadness,0.467,0.467,0.507,0.467,0.467,0.467,sadness
3021,3021,joy,0.258,0.258,0.276,0.258,0.258,0.258,sadness
3022,3022,joy,0.277,0.277,0.297,0.277,0.277,0.277,sadness
3023,3023,sadness,0.235,0.235,0.252,0.235,0.235,0.235,sadness
3024,3024,anger,0.259,0.259,0.283,0.259,0.259,0.259,sadness
3025,3025,joy,0.33,0.315,0.321,0.299,0.315,0.315,anger
3026,3026,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3027,3027,anger,0.154,0.154,0.167,0.154,0.154,0.154,sadness
3028,3028,sadness,0.264,0.264,0.283,0.264,0.264,0.264,sadness
3029,3029,fear,0.356,0.356,0.383,0.356,0.356,0.356,sadness
3030,3030,surprise,0,0,0,0,0,0,not found
3031,3031,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3032,3032,joy,0.301,0.301,0.326,0.301,0.301,0.301,sadness
3033,3033,sadness,0.56,0.56,0.608,0.56,0.56,0.56,sadness
3034,3034,sadness,0,0,0,0,0,0,not found
3035,3035,joy,0.258,0.258,0.279,0.258,0.258,0.258,sadness
3036,3036,sadness,0.211,0.211,0.225,0.211,0.211,0.211,sadness
3037,3037,sadness,0.235,0.235,0.25,0.235,0.235,0.235,sadness
3038,3038,love,0.172,0.172,0.184,0.172,0.172,0.172,sadness
3039,3039,fear,0.232,0.232,0.249,0.232,0.232,0.232,sadness
3040,3040,love,0.265,0.265,0.284,0.265,0.265,0.265,sadness
3041,3041,fear,0,0,0,0,0,0,not found
3042,3042,sadness,0.329,0.329,0.355,0.329,0.329,0.329,sadness
3043,3043,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
3044,3044,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3045,3045,joy,0.263,0.263,0.283,0.263,0.263,0.263,sadness
3046,3046,sadness,0.309,0.309,0.335,0.309,0.309,0.309,sadness
3047,3047,love,0.482,0.482,0.518,0.482,0.482,0.482,sadness
3048,3048,joy,0.229,0.229,0.246,0.229,0.229,0.229,sadness
3049,3049,sadness,0.22,0.22,0.237,0.22,0.22,0.22,sadness
3050,3050,sadness,0.257,0.257,0.277,0.257,0.257,0.257,sadness
3051,3051,anger,0.346,0.346,0.375,0.346,0.346,0.346,sadness
3052,3052,joy,0.265,0.265,0.287,0.265,0.265,0.265,sadness
3053,3053,anger,0.571,0.571,0.621,0.571,0.571,0.571,sadness
3054,3054,fear,0.21,0.21,0.225,0.21,0.21,0.21,sadness
3055,3055,sadness,0.375,0.375,0.4,0.375,0.375,0.375,sadness
3056,3056,sadness,0.203,0.203,0.216,0.203,0.203,0.203,sadness
3057,3057,sadness,0.216,0.216,0.233,0.216,0.216,0.216,sadness
3058,3058,love,0.404,0.404,0.439,0.404,0.404,0.404,sadness
3059,3059,joy,0.134,0.134,0.144,0.134,0.134,0.134,sadness
3060,3060,joy,0.224,0.224,0.239,0.224,0.224,0.224,sadness
3061,3061,sadness,0.571,0.571,0.615,0.571,0.571,0.571,sadness
3062,3062,fear,0.266,0.266,0.286,0.266,0.266,0.266,sadness
3063,3063,sadness,0.34,0.34,0.367,0.34,0.34,0.34,sadness
3064,3064,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3065,3065,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
3066,3066,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3067,3067,love,0.385,0.385,0.414,0.385,0.385,0.385,sadness
3068,3068,joy,0.258,0.258,0.276,0.258,0.258,0.258,sadness
3069,3069,joy,0.228,0.228,0.246,0.228,0.228,0.228,sadness
3070,3070,anger,0.237,0.237,0.256,0.237,0.237,0.237,sadness
3071,3071,joy,0.659,0.706,0.662,0.611,0.659,0.659,love
3072,3072,fear,0.469,0.469,0.509,0.469,0.469,0.469,sadness
3073,3073,sadness,0.531,0.531,0.577,0.531,0.531,0.531,sadness
3074,3074,joy,0.287,0.287,0.31,0.287,0.287,0.287,sadness
3075,3075,joy,0.318,0.318,0.344,0.318,0.318,0.318,sadness
3076,3076,fear,0.278,0.278,0.299,0.278,0.278,0.278,sadness
3077,3077,anger,0.275,0.275,0.295,0.275,0.275,0.275,sadness
3078,3078,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3079,3079,joy,0.284,0.284,0.306,0.284,0.284,0.284,sadness
3080,3080,sadness,0.202,0.202,0.217,0.202,0.202,0.202,sadness
3081,3081,sadness,0.255,0.255,0.275,0.255,0.255,0.255,sadness
3082,3082,fear,0.223,0.223,0.239,0.223,0.223,0.223,sadness
3083,3083,sadness,0.307,0.307,0.333,0.307,0.307,0.307,sadness
3084,3084,sadness,0.21,0.21,0.223,0.21,0.21,0.21,sadness
3085,3085,joy,0.309,0.309,0.335,0.309,0.309,0.309,sadness
3086,3086,surprise,0.261,0.261,0.279,0.261,0.261,0.261,sadness
3087,3087,fear,0.245,0.245,0.262,0.245,0.245,0.245,sadness
3088,3088,fear,0.202,0.202,0.218,0.202,0.202,0.202,sadness
3089,3089,joy,0.326,0.326,0.349,0.326,0.326,0.326,sadness
3090,3090,sadness,0.202,0.202,0.217,0.202,0.202,0.202,sadness
3091,3091,joy,0.292,0.292,0.315,0.292,0.292,0.292,sadness
3092,3092,fear,0.286,0.286,0.308,0.286,0.286,0.286,sadness
3093,3093,sadness,0.133,0.133,0.143,0.133,0.133,0.133,sadness
3094,3094,fear,0.297,0.297,0.321,0.297,0.297,0.297,sadness
3095,3095,sadness,0.234,0.234,0.254,0.234,0.234,0.234,sadness
3096,3096,anger,0.215,0.215,0.23,0.215,0.215,0.215,sadness
3097,3097,joy,0.833,0.833,0.909,0.833,0.833,0.833,sadness
3098,3098,anger,0.535,0.535,0.58,0.535,0.535,0.535,sadness
3099,3099,joy,0.413,0.413,0.447,0.413,0.413,0.413,sadness
3100,3100,love,0.287,0.287,0.31,0.287,0.287,0.287,sadness
3101,3101,love,0.222,0.222,0.238,0.222,0.222,0.222,sadness
3102,3102,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
3103,3103,joy,0.28,0.28,0.302,0.28,0.28,0.28,sadness
3104,3104,joy,0.118,0.118,0.125,0.118,0.118,0.118,sadness
3105,3105,sadness,0.26,0.26,0.28,0.26,0.26,0.26,sadness
3106,3106,sadness,0.489,0.489,0.478,0.442,0.489,0.489,anger
3107,3107,love,0.328,0.328,0.355,0.328,0.328,0.328,sadness
3108,3108,fear,0.179,0.179,0.192,0.179,0.179,0.179,sadness
3109,3109,joy,0.238,0.238,0.257,0.238,0.238,0.238,sadness
3110,3110,sadness,0.383,0.383,0.416,0.383,0.383,0.383,sadness
3111,3111,anger,0.267,0.267,0.286,0.267,0.267,0.267,sadness
3112,3112,fear,0.279,0.279,0.3,0.279,0.279,0.279,sadness
3113,3113,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3114,3114,sadness,0.25,0.25,0.27,0.25,0.25,0.25,sadness
3115,3115,joy,0.298,0.298,0.322,0.298,0.298,0.298,sadness
3116,3116,joy,0.276,0.276,0.297,0.276,0.276,0.276,sadness
3117,3117,sadness,0.302,0.302,0.327,0.302,0.302,0.302,sadness
3118,3118,fear,0.41,0.41,0.447,0.41,0.41,0.41,sadness
3119,3119,sadness,0.342,0.342,0.368,0.342,0.342,0.342,sadness
3120,3120,joy,0.235,0.235,0.253,0.235,0.235,0.235,sadness
3121,3121,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
3122,3122,anger,0.411,0.411,0.445,0.411,0.411,0.411,sadness
3123,3123,fear,0.21,0.21,0.227,0.21,0.21,0.21,sadness
3124,3124,fear,0.179,0.179,0.192,0.179,0.179,0.179,sadness
3125,3125,fear,0.308,0.308,0.333,0.308,0.308,0.308,sadness
3126,3126,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
3127,3127,love,0.349,0.349,0.379,0.349,0.349,0.349,sadness
3128,3128,surprise,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3129,3129,anger,0.359,0.359,0.386,0.359,0.359,0.359,sadness
3130,3130,love,0.17,0.17,0.181,0.17,0.17,0.17,sadness
3131,3131,anger,0.368,0.368,0.397,0.368,0.368,0.368,sadness
3132,3132,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3133,3133,sadness,0.244,0.244,0.262,0.244,0.244,0.244,sadness
3134,3134,joy,0.358,0.358,0.386,0.358,0.358,0.358,sadness
3135,3135,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3136,3136,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3137,3137,love,0.368,0.368,0.399,0.368,0.368,0.368,sadness
3138,3138,fear,0.462,0.462,0.5,0.462,0.462,0.462,sadness
3139,3139,fear,0,0,0,0,0,0,not found
3140,3140,joy,0.381,0.381,0.412,0.381,0.381,0.381,sadness
3141,3141,fear,0,0,0,0,0,0,not found
3142,3142,sadness,0.363,0.363,0.391,0.363,0.363,0.363,sadness
3143,3143,fear,0.262,0.262,0.283,0.262,0.262,0.262,sadness
3144,3144,love,0.194,0.194,0.209,0.194,0.194,0.194,sadness
3145,3145,sadness,0.196,0.196,0.21,0.196,0.196,0.196,sadness
3146,3146,fear,0.143,0.143,0.154,0.143,0.143,0.143,sadness
3147,3147,sadness,0.34,0.34,0.397,0.34,0.34,0.34,sadness
3148,3148,anger,0.216,0.216,0.233,0.216,0.216,0.216,sadness
3149,3149,anger,0,0,0,0,0,0,not found
3150,3150,sadness,0.223,0.223,0.239,0.223,0.223,0.223,sadness
3151,3151,sadness,0.255,0.255,0.276,0.255,0.255,0.255,sadness
3152,3152,sadness,0.312,0.312,0.334,0.312,0.312,0.312,sadness
3153,3153,fear,0.399,0.399,0.434,0.399,0.399,0.399,sadness
3154,3154,joy,0.276,0.276,0.297,0.276,0.276,0.276,sadness
3155,3155,anger,0.277,0.277,0.296,0.277,0.277,0.277,sadness
3156,3156,joy,0.392,0.392,0.423,0.392,0.392,0.392,sadness
3157,3157,fear,0.464,0.464,0.503,0.464,0.464,0.464,sadness
3158,3158,sadness,0.292,0.292,0.315,0.292,0.292,0.292,sadness
3159,3159,joy,0.23,0.23,0.248,0.23,0.23,0.23,sadness
3160,3160,fear,0.216,0.216,0.233,0.216,0.216,0.216,sadness
3161,3161,love,0.503,0.478,0.489,0.453,0.478,0.478,anger
3162,3162,fear,0.3,0.3,0.325,0.3,0.3,0.3,sadness
3163,3163,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3164,3164,joy,0.475,0.475,0.517,0.475,0.475,0.475,sadness
3165,3165,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3166,3166,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3167,3167,surprise,0.341,0.341,0.37,0.341,0.341,0.341,sadness
3168,3168,joy,0.328,0.328,0.354,0.328,0.328,0.328,sadness
3169,3169,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3170,3170,joy,0.248,0.248,0.267,0.248,0.248,0.248,sadness
3171,3171,sadness,0.635,0.635,0.689,0.635,0.635,0.635,sadness
3172,3172,joy,0.299,0.299,0.324,0.299,0.299,0.299,sadness
3173,3173,joy,0.539,0.539,0.583,0.539,0.539,0.539,sadness
3174,3174,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3175,3175,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3176,3176,anger,0.218,0.218,0.233,0.218,0.218,0.218,sadness
3177,3177,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3178,3178,joy,0,0,0,0,0,0,not found
3179,3179,surprise,0.303,0.303,0.328,0.303,0.303,0.303,sadness
3180,3180,anger,0,0,0,0,0,0,not found
3181,3181,joy,0.401,0.401,0.434,0.401,0.401,0.401,sadness
3182,3182,fear,0.21,0.21,0.226,0.21,0.21,0.21,sadness
3183,3183,love,0.42,0.42,0.453,0.42,0.42,0.42,sadness
3184,3184,sadness,0.391,0.391,0.422,0.391,0.391,0.391,sadness
3185,3185,anger,0,0,0,0,0,0,not found
3186,3186,surprise,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3187,3187,sadness,0.331,0.331,0.359,0.331,0.331,0.331,sadness
3188,3188,joy,0.227,0.227,0.244,0.227,0.227,0.227,sadness
3189,3189,anger,0.286,0.286,0.308,0.286,0.286,0.286,sadness
3190,3190,joy,0,0,0,0,0,0,not found
3191,3191,anger,0.475,0.475,0.517,0.475,0.475,0.475,sadness
3192,3192,sadness,0.269,0.269,0.289,0.269,0.269,0.269,sadness
3193,3193,joy,0.44,0.44,0.48,0.44,0.44,0.44,sadness
3194,3194,fear,0.198,0.198,0.212,0.198,0.198,0.198,sadness
3195,3195,sadness,0.363,0.363,0.389,0.363,0.363,0.363,sadness
3196,3196,surprise,0.179,0.179,0.192,0.179,0.179,0.179,sadness
3197,3197,joy,0,0,0,0,0,0,not found
3198,3198,anger,0.298,0.298,0.323,0.298,0.298,0.298,sadness
3199,3199,sadness,0.239,0.239,0.254,0.239,0.239,0.239,sadness
3200,3200,joy,0.321,0.321,0.347,0.321,0.321,0.321,sadness
3201,3201,anger,0.462,0.462,0.5,0.462,0.462,0.462,sadness
3202,3202,sadness,0.277,0.277,0.298,0.277,0.277,0.277,sadness
3203,3203,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3204,3204,love,0.234,0.234,0.251,0.234,0.234,0.234,sadness
3205,3205,anger,0.234,0.234,0.251,0.234,0.234,0.234,sadness
3206,3206,sadness,0,0,0,0,0,0,not found
3207,3207,anger,0.305,0.305,0.33,0.305,0.305,0.305,sadness
3208,3208,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3209,3209,fear,0.542,0.542,0.588,0.542,0.542,0.542,sadness
3210,3210,anger,0.34,0.34,0.367,0.34,0.34,0.34,sadness
3211,3211,sadness,0.214,0.214,0.231,0.214,0.214,0.214,sadness
3212,3212,joy,0.233,0.233,0.252,0.233,0.233,0.233,sadness
3213,3213,love,0.436,0.436,0.474,0.436,0.436,0.436,sadness
3214,3214,anger,0,0,0,0,0,0,not found
3215,3215,fear,0.21,0.21,0.226,0.21,0.21,0.21,sadness
3216,3216,joy,0.334,0.334,0.365,0.334,0.334,0.334,sadness
3217,3217,love,0.268,0.268,0.287,0.268,0.268,0.268,sadness
3218,3218,sadness,0,0,0,0,0,0,not found
3219,3219,anger,0.305,0.305,0.33,0.305,0.305,0.305,sadness
3220,3220,sadness,0.297,0.297,0.317,0.297,0.297,0.297,sadness
3221,3221,joy,0.258,0.258,0.276,0.258,0.258,0.258,sadness
3222,3222,joy,0,0,0,0,0,0,not found
3223,3223,sadness,0.308,0.308,0.333,0.308,0.308,0.308,sadness
3224,3224,fear,0.321,0.321,0.348,0.321,0.321,0.321,sadness
3225,3225,love,0.431,0.431,0.464,0.431,0.431,0.431,sadness
3226,3226,fear,0.186,0.186,0.198,0.186,0.186,0.186,sadness
3227,3227,joy,0.452,0.452,0.492,0.452,0.452,0.452,sadness
3228,3228,love,0.321,0.321,0.345,0.321,0.321,0.321,sadness
3229,3229,love,0.36,0.396,0.349,0.324,0.36,0.36,love
3230,3230,joy,0.195,0.195,0.208,0.195,0.195,0.195,sadness
3231,3231,love,0.225,0.225,0.24,0.225,0.225,0.225,sadness
3232,3232,joy,0.183,0.183,0.197,0.183,0.183,0.183,sadness
3233,3233,joy,0.371,0.371,0.401,0.371,0.371,0.371,sadness
3234,3234,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
3235,3235,sadness,0.133,0.133,0.143,0.133,0.133,0.133,sadness
3236,3236,anger,0.261,0.261,0.279,0.261,0.261,0.261,sadness
3237,3237,sadness,0.295,0.295,0.318,0.295,0.295,0.295,sadness
3238,3238,joy,0.188,0.188,0.2,0.188,0.188,0.188,sadness
3239,3239,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3240,3240,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3241,3241,fear,0.297,0.297,0.321,0.297,0.297,0.297,sadness
3242,3242,joy,0.264,0.264,0.283,0.264,0.264,0.264,sadness
3243,3243,sadness,0.833,0.833,0.909,0.833,0.833,0.833,sadness
3244,3244,sadness,0.225,0.225,0.244,0.225,0.225,0.225,sadness
3245,3245,sadness,0.346,0.346,0.358,0.332,0.346,0.36,fear
3246,3246,sadness,0,0,0,0,0,0,not found
3247,3247,love,0.222,0.222,0.235,0.222,0.222,0.222,sadness
3248,3248,surprise,0.442,0.442,0.478,0.442,0.442,0.442,sadness
3249,3249,joy,0.371,0.371,0.401,0.371,0.371,0.371,sadness
3250,3250,joy,0.261,0.261,0.282,0.261,0.261,0.261,sadness
3251,3251,sadness,0.371,0.371,0.402,0.371,0.371,0.371,sadness
3252,3252,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3253,3253,anger,0.293,0.293,0.317,0.293,0.293,0.293,sadness
3254,3254,love,0.248,0.248,0.268,0.248,0.248,0.248,sadness
3255,3255,joy,0.292,0.292,0.315,0.292,0.292,0.292,sadness
3256,3256,joy,0.325,0.325,0.348,0.325,0.325,0.325,sadness
3257,3257,sadness,0.185,0.185,0.199,0.185,0.185,0.185,sadness
3258,3258,surprise,0.239,0.252,0.241,0.226,0.239,0.239,love
3259,3259,fear,0.321,0.321,0.348,0.321,0.321,0.321,sadness
3260,3260,love,0.23,0.23,0.247,0.23,0.23,0.23,sadness
3261,3261,joy,0.13,0.13,0.139,0.13,0.13,0.13,sadness
3262,3262,joy,0.3,0.3,0.322,0.3,0.3,0.3,sadness
3263,3263,fear,0.213,0.213,0.228,0.213,0.213,0.213,sadness
3264,3264,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
3265,3265,joy,0.565,0.565,0.615,0.565,0.565,0.565,sadness
3266,3266,sadness,0.195,0.195,0.208,0.195,0.195,0.195,sadness
3267,3267,anger,0.218,0.218,0.234,0.218,0.218,0.218,sadness
3268,3268,sadness,0.261,0.261,0.282,0.261,0.261,0.261,sadness
3269,3269,sadness,0,0,0,0,0,0,not found
3270,3270,sadness,0.297,0.297,0.321,0.297,0.297,0.297,sadness
3271,3271,joy,0.188,0.188,0.2,0.188,0.188,0.188,sadness
3272,3272,sadness,0.196,0.196,0.21,0.196,0.196,0.196,sadness
3273,3273,fear,0.352,0.352,0.38,0.352,0.352,0.352,sadness
3274,3274,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3275,3275,joy,0.31,0.31,0.331,0.31,0.31,0.31,sadness
3276,3276,joy,0.202,0.202,0.216,0.202,0.202,0.202,sadness
3277,3277,joy,0.22,0.22,0.235,0.22,0.22,0.22,sadness
3278,3278,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3279,3279,joy,0.375,0.375,0.406,0.375,0.375,0.375,sadness
3280,3280,joy,0,0,0,0,0,0,not found
3281,3281,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
3282,3282,joy,0.375,0.375,0.406,0.375,0.375,0.375,sadness
3283,3283,sadness,0,0,0,0,0,0,not found
3284,3284,anger,0.48,0.516,0.48,0.444,0.48,0.48,love
3285,3285,anger,0.423,0.423,0.455,0.423,0.423,0.423,sadness
3286,3286,sadness,0.458,0.458,0.49,0.458,0.458,0.458,sadness
3287,3287,joy,0.258,0.258,0.276,0.258,0.258,0.258,sadness
3288,3288,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
3289,3289,love,0.266,0.266,0.287,0.266,0.266,0.266,sadness
3290,3290,anger,0.308,0.308,0.333,0.308,0.308,0.308,sadness
3291,3291,love,0.245,0.245,0.265,0.245,0.245,0.245,sadness
3292,3292,anger,0.354,0.354,0.382,0.354,0.354,0.354,sadness
3293,3293,joy,0.143,0.143,0.154,0.143,0.143,0.143,sadness
3294,3294,sadness,0.255,0.255,0.276,0.255,0.255,0.255,sadness
3295,3295,love,0.167,0.167,0.179,0.167,0.167,0.167,sadness
3296,3296,sadness,0.228,0.228,0.244,0.228,0.228,0.228,sadness
3297,3297,sadness,0.411,0.411,0.445,0.411,0.411,0.411,sadness
3298,3298,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3299,3299,sadness,0.313,0.313,0.336,0.313,0.313,0.313,sadness
3300,3300,anger,0.208,0.208,0.224,0.208,0.208,0.208,sadness
3301,3301,joy,0.21,0.21,0.227,0.21,0.21,0.21,sadness
3302,3302,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3303,3303,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
3304,3304,joy,0.216,0.216,0.233,0.216,0.216,0.216,sadness
3305,3305,joy,0.356,0.356,0.386,0.356,0.356,0.356,sadness
3306,3306,fear,0.231,0.231,0.248,0.231,0.231,0.231,sadness
3307,3307,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
3308,3308,joy,0.272,0.272,0.294,0.272,0.272,0.272,sadness
3309,3309,joy,0.125,0.125,0.133,0.125,0.125,0.125,sadness
3310,3310,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
3311,3311,fear,0.56,0.56,0.608,0.56,0.56,0.56,sadness
3312,3312,love,0.833,0.833,0.909,0.833,0.833,0.833,sadness
3313,3313,joy,0.285,0.285,0.31,0.285,0.285,0.285,sadness
3314,3314,joy,0.571,0.571,0.621,0.571,0.571,0.571,sadness
3315,3315,fear,0.232,0.232,0.251,0.232,0.232,0.232,sadness
3316,3316,sadness,0.503,0.503,0.509,0.472,0.503,0.503,sadness
3317,3317,love,0.133,0.133,0.143,0.133,0.133,0.133,sadness
3318,3318,fear,0.433,0.433,0.467,0.433,0.433,0.433,sadness
3319,3319,fear,0.238,0.238,0.256,0.238,0.238,0.238,sadness
3320,3320,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3321,3321,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3322,3322,love,0.333,0.333,0.364,0.333,0.333,0.333,sadness
3323,3323,joy,0.287,0.287,0.308,0.287,0.287,0.287,sadness
3324,3324,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3325,3325,sadness,0.216,0.216,0.233,0.216,0.216,0.216,sadness
3326,3326,love,0.184,0.184,0.196,0.184,0.184,0.184,sadness
3327,3327,joy,0.293,0.293,0.313,0.293,0.293,0.293,sadness
3328,3328,fear,0.279,0.279,0.3,0.279,0.279,0.279,sadness
3329,3329,joy,0.317,0.317,0.341,0.317,0.317,0.317,sadness
3330,3330,joy,0.235,0.235,0.25,0.235,0.235,0.235,sadness
3331,3331,joy,0.125,0.125,0.133,0.125,0.125,0.125,sadness
3332,3332,joy,0.311,0.335,0.308,0.287,0.311,0.311,love
3333,3333,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3334,3334,fear,0.268,0.268,0.289,0.268,0.268,0.268,sadness
3335,3335,sadness,0.274,0.274,0.294,0.274,0.274,0.274,sadness
3336,3336,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
3337,3337,sadness,0.464,0.464,0.503,0.464,0.464,0.464,sadness
3338,3338,anger,0.279,0.279,0.3,0.279,0.279,0.279,sadness
3339,3339,joy,0.122,0.122,0.13,0.122,0.122,0.122,sadness
3340,3340,joy,0.264,0.264,0.282,0.264,0.264,0.264,sadness
3341,3341,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
3342,3342,joy,0.207,0.207,0.222,0.207,0.207,0.207,sadness
3343,3343,fear,0.111,0.111,0.118,0.111,0.111,0.111,sadness
3344,3344,anger,0.133,0.133,0.143,0.133,0.133,0.133,sadness
3345,3345,sadness,0.285,0.285,0.308,0.285,0.285,0.285,sadness
3346,3346,sadness,0.289,0.289,0.312,0.289,0.289,0.289,sadness
3347,3347,joy,0.367,0.367,0.397,0.367,0.367,0.367,sadness
3348,3348,fear,0.365,0.365,0.398,0.365,0.365,0.365,sadness
3349,3349,joy,0.4,0.4,0.429,0.4,0.4,0.4,sadness
